redshift, dL (Gpc), error (Gpc)
0.4970879650136685, 2.511817335137033, 0.20807435975642735
0.23567472276673088, 1.230700107106415, 0.041963181274855925
1.5818901104394891, 10.446946307506678, 2.585149170800257
1.5016210543768695, 10.506600689805717, 2.3105969388616416
0.10346427739068204, 0.4696408985127727, 0.00751979088639069
0.14019605796987344, 0.6803861400709798, 0.014109876459374619
1.2284982558577278, 7.624881841410132, 1.4959974580242996
0.4613739428357591, 2.9955721502175408, 0.17701038822438642
1.5957648488967775, 14.377171339324, 2.6342277928359774
1.2754108364719627, 10.868202710309637, 1.622794607120843
1.0688655593350782, 6.940770590264792, 1.1051113335942677
0.46507761255220775, 2.6447585793491304, 0.18010352769334884
0.44803367971105446, 2.678807668328488, 0.16611341182047806
1.622040919970858, 16.387650160317126, 2.7284834302799768
0.9928704752582291, 5.8089171318508415, 0.9409539276018825
1.8411171336004881, 14.162838475091391, 3.581149677894622
1.1056174712349767, 8.830241204792326, 1.1895612488998497
0.16060421130499447, 0.78773624145211, 0.018731803964827633
1.480790007444073, 14.698935746165414, 2.2419595182661842
0.386147940684992, 1.9708322899771336, 0.12049693808826227
1.1517866131761385, 7.331418772314985, 1.300343110300083
0.8975192017680986, 5.715122937017857, 0.7548327150803145
0.9135171000903768, 6.625085748926969, 0.7845252290133294
0.4984907048288098, 3.175004746497937, 0.20935108476093695
1.817922772380036, 20.322470356512444, 3.485223419257025
1.977898835967486, 16.50851267634294, 4.174100151897158
1.2268405361054038, 6.17106723959545, 1.4916162100276154
0.6139456424019387, 3.2627074593656538, 0.32940752115696725
0.23860953421895392, 1.1884008845182341, 0.043077582208072146
1.9463328589936335, 10.728685514559952, 4.033122273117192
1.2049253620289284, 6.174143375597449, 1.4343323895883318
0.6599734497906959, 4.2125326731951525, 0.38567310695312423
0.15782382025086789, 0.763910024304993, 0.018060792597606023
1.4387211812515237, 8.547184355053362, 2.106625585757261
1.979848308857326, 19.985064688702323, 4.182888235167253
1.8393993863722693, 19.476590505241113, 3.5739995674919895
0.740223004674073, 3.7379411229119452, 0.4954937580606479
1.228123784801175, 9.439745629616136, 1.4950071624856107
1.369436669395527, 8.658340753519916, 1.8932992021809336
0.13421975749737985, 0.645663482149335, 0.012888030076972045
1.8440039326889723, 16.643659285105066, 3.5931825067751397
1.186953822460471, 7.613789956346099, 1.3882396261647532
1.127104094821057, 7.047449563439512, 1.2404671500996465
1.8771137052271323, 13.208377305473858, 3.7326755083295198
1.1609276586033093, 11.035227623042262, 1.322897633718665
1.662889279120138, 14.004077340802086, 2.8784179064198
1.2942412278616346, 9.962310716100346, 1.675218067263694
1.462209922679341, 8.03701484314928, 2.1816470020116205
1.7143567376902262, 12.869344358859626, 3.0732345569403487
0.17758929725007844, 0.8504476431456695, 0.023118315502415318
0.9284062404389581, 6.469545902061667, 0.8127145231466142
1.0636141249234743, 5.355307305317241, 1.0933142894164583
0.5686006226418115, 3.0678303529710047, 0.2786962079144146
0.08302893149896103, 0.3820594444929792, 0.004781946327067263
1.1644196071161226, 9.39228041108776, 1.3315678500043642
0.6097308746746251, 3.580981580185099, 0.3244974720598233
0.12430400695822366, 0.5843032060662453, 0.010990266718026645
1.2774292347002658, 5.866915255327335, 1.6283718868472457
0.6178204461706169, 3.995867981357998, 0.3339572317602859
0.16601072629646796, 0.7947104474889346, 0.02007431169628232
1.9231336692181602, 14.761670681867525, 3.931095484541193
1.8209628753415805, 7.38212083953452, 3.4977202808935526
0.14861797948668892, 0.7132526345861995, 0.0159324411121922
0.14473369545181397, 0.709011911722133, 0.015077148765227656
1.8722409789697645, 14.98688107454467, 3.7119751454819983
0.7246444130564529, 4.3629080501191995, 0.472999067478835
1.3468461130364489, 7.706213542243394, 1.8263126185410412
1.519724873011245, 12.419879786533265, 2.37112260269818
1.8221474974958296, 19.86178129681397, 3.50259610148464
1.289506068966986, 8.004061025490598, 1.6619530431869174
0.3308105959743945, 1.623663518919179, 0.08641889662882508
1.8295924254987026, 11.075873625905828, 3.5333188651341003
0.9383845759974174, 6.488301492512144, 0.8319060249166466
1.3136655152977448, 9.603886197331303, 1.7302128479874974
1.1920761041321495, 6.408626229828705, 1.4012960494315576
0.6697407075422188, 5.016534019487125, 0.39823955116367427
1.7211853402897668, 9.435922727147535, 3.0995773266198183
1.4813365991942167, 10.807753444445142, 2.243746764355608
1.43496266975349, 12.535915093960696, 2.094748086672436
1.3735935786889464, 11.801881538988555, 1.9057630561992633
0.9261773486686513, 5.8822778740974595, 0.8084605389013644
1.6192178917412876, 13.637638878263813, 2.7182746300974636
0.20303635578590482, 1.0367236224177847, 0.03063077093078991
0.5135242929202755, 3.019356878609267, 0.22330487607816873
1.9903303936360077, 15.679851025396955, 4.230303249847389
1.0026526610623028, 6.70833039478131, 0.9612952258516095
1.6971020736240057, 18.64871971950409, 3.0071877110260274
0.3986814007084403, 2.0120245315840366, 0.12908698665475796
1.8074643576919538, 15.535233724045675, 3.4424080272913646
1.5616335316802545, 14.748593731496467, 2.5143547379028193
1.5789316600997658, 10.238804902058758, 2.5747461866045023
0.7972095590734465, 5.404228491596099, 0.5826500013268894
0.20987555612173403, 1.065705066118225, 0.032845708665975255
1.0553985751372497, 6.312295516442615, 1.074993759935243
0.559388021821545, 2.989006969018864, 0.26896001032792755
1.5383149847182016, 13.824543329232121, 2.4341204389609876
0.9762325250983714, 5.87165197154081, 0.9068908892881896
1.2461135807240462, 11.320290551883428, 1.5429722114328588
1.382023904875404, 9.598573436990078, 1.9311714415033623
1.9686172814679574, 10.989926015405, 4.132389577552253
1.852728821358277, 13.08212948264812, 3.6296759427299823
1.1975748054228559, 7.065823388651525, 1.415383831826305
0.18836748330380876, 0.9238248358537893, 0.026161077939043258
0.19968305273569806, 0.9788299199638676, 0.02957533145952394
1.981321521592572, 15.760745203684579, 4.189535660938672
1.4441060879316028, 15.950022175298573, 2.1237037725155354
1.574361430100471, 16.132705904420835, 2.5587183220166043
0.5664732703680115, 3.289894949332447, 0.27643104327296747
1.7815577395696345, 14.962553343266535, 3.337522070103053
1.1740280456003143, 9.465448832157403, 1.355579558734314
1.8209930204749707, 9.599868363482274, 3.49784431280263
0.48361132041381544, 2.873510088471213, 0.19602718036013606
1.804059321899458, 18.184861516450397, 3.4285270016145524
0.4558897729343103, 2.3466656974152205, 0.17248444263246202
0.6570800057597805, 4.724758195855755, 0.3819927208698379
1.238652943351332, 10.049554001436825, 1.5229835260008353
0.28695611289755385, 1.5602872281141142, 0.0637612083985786
1.063554910475004, 8.269305185591618, 1.0931816520072444
0.5494202761438748, 3.3556452484370927, 0.25863974704628706
1.173323935602965, 9.426029403580038, 1.353812261841512
0.6076158820375832, 3.6989672300587264, 0.3220488183796357
0.5077017122780532, 2.765662281502849, 0.21784165611653944
0.9570219214309139, 5.849074039433343, 0.8683967474616435
0.4344799034356377, 2.4394796554582907, 0.15543162199650754
1.9021742606360346, 19.736783236421495, 3.8400723726190007
0.43514783251611705, 2.486535830238221, 0.15594886056362567
0.46003516794115357, 2.604720951572015, 0.1758995678365239
1.2929937054635703, 6.817155572227347, 1.6717178967913093
0.4145246137242559, 2.229090007937996, 0.1404138698735962
1.3282199959230918, 13.689117319035208, 1.7720312630711714
1.5919909376301484, 15.45213731674758, 2.620831133880381
0.25124147393868834, 1.2657788685512015, 0.04805663389028846
0.9818970769181001, 7.799527977355897, 0.918412474990559
0.21110766259348873, 1.061902732570708, 0.033253664451531634
0.281847210972371, 1.4763659904839181, 0.06136550610374529
1.8576324401245208, 15.067135711010422, 3.650269430548702
0.6475078307382802, 4.160295873943479, 0.3699546379970205
1.3148908266985264, 10.456671189840218, 1.733713263964516
1.1265127805695323, 5.933377236389712, 1.239051059185711
0.8070516413396289, 4.582192371634342, 0.5984812374890142
1.5710537107231608, 12.930866396994736, 2.547150453805282
1.973462788478233, 19.04979639585928, 4.1541380977006925
1.7328008504450876, 15.189565508858664, 3.144652988665649
0.4922262985595358, 2.6238681653083415, 0.20368271100195273
0.15535641161808578, 0.7384609285109828, 0.017476301172354214
0.08312806211478987, 0.3724250293072651, 0.004793669741312037
0.279874389348288, 1.569007379994321, 0.060453834202734855
1.7918497304698557, 14.105607320646158, 3.37899042349779
1.3971725223897333, 9.718414779047603, 1.977270472392202
1.691700219617186, 15.918472664797308, 2.9866628167912896
0.8321409818641468, 5.946303087437379, 0.639880834886743
0.07554146959637821, 0.34818564774493455, 0.003939720576279282
1.5748285487755318, 9.454165282907237, 2.560354134485183
0.21332948391334933, 1.078700672408196, 0.033996232071430516
1.1276527473058682, 9.100883438988314, 1.2417818412328392
0.2150142895259784, 1.06390867595623, 0.034565260159631336
0.6842302738166528, 4.6385450950594045, 0.41728829323266986
0.10868651920490818, 0.5090564212501381, 0.00832432467834875
1.3612889470952605, 11.096701834156809, 1.8689935839162326
1.9990266019484109, 12.231731487896399, 4.269848014021675
1.0688270800802766, 8.223743478292885, 1.1050246469230742
1.0712861567297773, 6.476838253131663, 1.1105717723608903
1.811754068995003, 18.243286564691942, 3.459936614804513
1.8722062966609947, 8.846010936360603, 3.7118280197355005
0.08257056925793041, 0.38397239561926755, 0.004727934679542631
1.7122223880970004, 18.419610535704418, 3.0650246401914143
1.9054804848631202, 22.298686436079954, 3.8543580131698567
1.533922884040934, 11.466472549710968, 2.419159184431336
1.2021579226054682, 7.769478996421772, 1.4271827559591304
1.4465159718203258, 9.392903110245284, 2.1313699801480412
0.7453150254400172, 3.94850737852825, 0.5029699373729302
1.717189625264661, 15.35357639163595, 3.084148941921636
0.833614465883131, 5.249890556159833, 0.6423588689662411
1.1097488400429547, 6.1363111010747, 1.1992613305269078
1.9185226805919662, 11.258873995246065, 3.9109768207877216
1.1476144194517706, 7.654796640248698, 1.290116930676443
0.07503339136530958, 0.3326762224338733, 0.0038856498178112537
0.0752201532572312, 0.3348656907731222, 0.003905480100387009
0.6182509284875362, 3.981973253900562, 0.3344648077559021
1.9264329125430544, 6.449655956283243, 3.9455232649705905
0.7720033096295036, 5.343079151420055, 0.5431528160421886
0.5391980525361099, 3.3815687573752258, 0.2482862192228034
1.134996424751119, 8.570929617426078, 1.2594500244734153
1.1682469799832789, 8.217955774262379, 1.3411053360282825
1.4805329487139454, 9.971434687489914, 2.24111924363411
1.4952494568680823, 13.659441657672536, 2.2894885256618527
1.9083160304933302, 11.981430929251648, 3.8666316285044697
1.399300391467163, 8.596650721322675, 1.983791349357949
1.9056066980298112, 18.24682740206172, 3.8549038988527413
1.3953671267931398, 13.890668993614101, 1.9717466123942413
1.8054002609003186, 6.619133591154991, 3.433990051404113
0.3730518408069625, 2.0051849969316686, 0.11186820235856382
1.2783532035795424, 7.927345597063409, 1.6309283734327207
0.23058507252355145, 1.145629470885318, 0.040068205004865014
0.9491747930100141, 6.707244040409198, 0.8529300676679095
1.84453662443016, 23.79135352623846, 3.5954051537370164
0.9701678205355111, 4.992036793509019, 0.8946417507531751
1.0374028381496807, 8.094111686805887, 1.0354396950150815
1.202008886014493, 7.082904435569814, 1.4267982576688054
1.4690928081801389, 8.607694907679349, 2.2038896013824747
1.16774896661861, 9.191952601454085, 1.3398622907113327
1.1111888316363085, 7.892052674942223, 1.2026521352535198
0.48423026586041834, 2.925992014522682, 0.19657180881358743
0.3934896956758887, 2.129026630205418, 0.12548919566605088
0.08741913798059606, 0.394761520103243, 0.0053155787107010835
0.29672341950525793, 1.5748298486913332, 0.06848175115733371
1.2777367879298396, 10.203463294827593, 1.6292226075192247
0.5072023991077714, 2.5398843917872034, 0.21737662761844262
1.219821442433972, 9.836378793905107, 1.4731402545946035
0.5527545814154949, 3.331459066735599, 0.2620672614620464
0.21591098039853893, 1.0786866728883007, 0.034870201816726384
0.18043822785778219, 0.8867274501109271, 0.023902871932643836
0.3969485939561445, 2.197800264773547, 0.12787993886043453
0.17210263177305252, 0.8535360762629404, 0.0216470378292338
1.5878487146418252, 13.938048196664065, 2.606167758337395
0.3912956194628033, 1.9832899315949937, 0.12398556023347422
1.7349980562359961, 12.890265865177692, 3.153217302537571
0.9166100658935266, 6.365044669801456, 0.7903370391869244
1.9797039439201622, 18.532669130584566, 4.182237123418637
0.2905101578314822, 1.3780732599245038, 0.06545749447708812
1.0321978027243293, 6.8102593996585785, 1.0241465728906776
1.178420276092713, 9.611987378594684, 1.3666314695398252
0.5799426007343504, 3.1793278289149915, 0.2909446654472113
1.8695526861090441, 12.13414852735253, 3.7005800284580923
1.3074743036880754, 11.35608552538994, 1.7125828158471068
1.1775243562340614, 8.555068963629811, 1.3643732661638917
0.5607011903573835, 3.4493321831386923, 0.27033618633076256
1.951014186387275, 15.16409496072654, 4.053872786887788
0.4898053762517199, 2.691713306573011, 0.20151507618007689
1.707694782984716, 10.477306802313338, 3.0476464090921067
1.4948572346635307, 9.83748350772743, 2.2881924265568543
1.0071138602025935, 6.625322210967634, 0.9706492465515036
1.091856271146227, 6.788128935306615, 1.157552898079098
1.8711931577648397, 12.5319707808813, 3.7075315075382114
0.6252751345678349, 3.7123563976125515, 0.3428067204358619
1.5375549444985694, 10.562807519587047, 2.4315280116437057
0.46561977643180935, 2.4291622498787313, 0.18055879807136513
1.44044399817844, 8.557481568158558, 2.112081666280937
1.3032891791019992, 9.64499878546023, 1.700718962885328
0.8562708200619014, 5.511579211966252, 0.6811145038904894
0.33454382994494886, 1.6648340894411358, 0.08852318186679489
1.341343962773501, 11.107476101207968, 1.8101886127647218
0.7093363849615297, 4.157449760493689, 0.4514487394685871
0.4575029939094435, 2.4151216028140867, 0.1738090850877533
1.876205828972632, 17.375709695262927, 3.728814176508231
0.9983571151932469, 7.660438523701571, 0.9523343060932488
1.9114853469598243, 15.649861421458283, 3.8803736782318823
0.6636465875779203, 3.454427017633673, 0.3903730713851564
1.4902072575903074, 7.874700049858157, 2.272855647984054
0.14005241113670702, 0.6491206167436347, 0.014079814752946451
0.18641321261321103, 0.9069169772365592, 0.02559428700241215
1.2381582133350493, 8.421487847768795, 1.5216628892971207
1.3438199263003394, 9.285698814025043, 1.8174351354325624
0.9036058462729517, 4.8494723468231555, 0.766056994166483
0.5700886846604936, 3.49547741475035, 0.2802867094645087
1.8137178377437342, 11.376618555983196, 3.4679762360821997
1.761154570512559, 16.33767483640374, 3.2560930576401446
0.9957057112016006, 6.123120334071742, 0.946825627657188
1.566986273347907, 7.017272766620438, 2.532962916972589
1.3944387954453807, 9.50140529237525, 1.9689093955534398
1.5903497569613818, 12.132280703980731, 2.6150162944141417
1.859944107966353, 11.33571764005398, 3.6599983977182653
0.19843587686816655, 0.9894948739298525, 0.02918789686239174
1.214497150688647, 8.534366784049057, 1.459206413680322
1.0131471103021752, 5.511841351575439, 0.9833765353146473
0.5682860742128033, 3.346711942848122, 0.27836064250929465
1.4263634552368907, 12.582141226846266, 2.067704871498559
1.5696867213309218, 8.445370794875725, 2.5423777059059427
0.7136202742063429, 4.465241834105013, 0.45742431024986696
0.9051841552900128, 6.218518448124848, 0.7689820998721165
1.0298857435318391, 7.291347678041936, 1.0191514041254695
1.6950268696272794, 9.70092584321718, 2.9992941805171682
1.388617851635655, 9.394898342033635, 1.9511677568061552
0.697546488598884, 4.024213805920057, 0.4352241588545256
1.7711647676646203, 15.009292021719329, 3.2959143133447193
1.431414337666792, 14.122405131294105, 2.0835669170582634
0.5068569507431205, 2.7567799530883454, 0.2170552193088539
1.728999946381165, 13.050362924290951, 3.129866097447065
0.7055503704803192, 4.028764871755755, 0.44620331386082285
1.3823096187822281, 10.440599150738745, 1.932035645010807
1.7801660421744152, 15.020682103547937, 3.331934892305083
1.778214609015359, 7.989466089906417, 3.3241086880430766
1.3192849829507842, 7.899084665254709, 1.7462968188394035
1.9688227928085666, 12.94883447685435, 4.133310803232275
1.3162415674596548, 10.659276538017842, 1.7375763018754662
1.9490178890962562, 14.68347566424058, 4.045017290859621
1.7789663354665188, 10.69506260373324, 3.327122357856724
1.7562138605138617, 15.993840269331043, 3.2365304584945216
1.1868865856198376, 7.810499215044627, 1.3880686724606708
1.7899677138149994, 8.205901173803824, 3.371387733399135
1.966367480685979, 18.399397457036624, 4.122311503017954
0.5198758268080054, 3.442360347146268, 0.2293494959757405
0.5860517470577715, 3.8361562304276955, 0.29766217555709357
0.2789865184416367, 1.3626049983132322, 0.06004597272117845
0.0800228716463864, 0.36436027784146746, 0.004433568184590254
1.0149809544223178, 7.30301153038286, 0.9872626412916027
0.2967418523303049, 1.4894204655401504, 0.06849083472044801
1.0894593602507612, 8.970428009035636, 1.1520251559467578
0.32946970368846673, 1.893705203223657, 0.08566987562081475
1.4884761312990564, 10.314998507111817, 2.2671596644616594
1.952198160623907, 16.037399986069378, 4.059129544137872
0.658679065695174, 3.5835465826758237, 0.3840242968242015
1.7403098765084912, 12.619422466214269, 3.173971427500476
1.2852537886689492, 10.760294460909785, 1.6500879538635302
1.3241746783775532, 8.073404081183524, 1.76035556637676
1.6310109966145487, 13.473356622044506, 2.7610529558852934
0.29034317911358687, 1.4751864017649248, 0.06537725154716902
0.5592714932934885, 3.3345736308206284, 0.2688380771389937
1.141369671111911, 9.742462867872378, 1.2748907569032253
0.48245114335285566, 2.8072966445425522, 0.1950085489510003
0.31200760218792184, 1.6974711303644072, 0.076241494427358
1.682995159948428, 13.518979200189992, 2.9537397039826407
1.5185369148067505, 10.241098899651266, 2.3671260255067876
0.2689400348687669, 1.4574618369259835, 0.05553596838356909
1.2826258873577148, 9.019275714124461, 1.64277768019225
1.2006336610518797, 8.304813865113175, 1.423252907151489
0.20529020096687642, 1.0217593564693714, 0.03135144117525226
0.8739091677214237, 5.907687358285045, 0.7121373607133628
0.11169695521491353, 0.5138227081199338, 0.008807784341583465
0.1346281935249855, 0.6349934026802062, 0.012969656889176314
0.34931712686512756, 1.8688320097732283, 0.09712444454292163
1.907052549333289, 19.317116305873107, 3.86116019507961
0.3049811500455025, 1.6218037076810883, 0.07261741097861682
0.877681381586213, 4.690471959826685, 0.7188689352660317
1.8971419784230144, 16.47600105540543, 3.8183810034810786
0.19263561321196415, 0.9869415047994557, 0.027422313673114047
1.2997307328507872, 9.19006336983679, 1.6906656449950443
0.6749698387824712, 4.451768273334821, 0.40505794849009896
0.5783169905850529, 3.118767897428558, 0.28917135329661964
1.390640258428947, 10.84604271988737, 1.9573223328707712
0.677068399423667, 4.2372429330476455, 0.40781211755250596
1.9146057482575891, 15.641632037365897, 3.89392808842105
0.7845849127254858, 6.023630993701216, 0.5626795520344591
0.2594759149230488, 1.2863040584297354, 0.05146296441846045
0.916569546723156, 6.683989841238216, 0.7902607527808203
1.4061474491991954, 11.763794128430828, 2.004850333135705
1.0711163578421359, 6.957039146364993, 1.110188268790703
0.8022572526313374, 4.889074453815008, 0.590740594312903
0.5051638544225965, 3.0187764838907785, 0.21548373406330948
0.8451156166452904, 5.378626215318132, 0.6618791675485831
0.8415242128056832, 5.424206418234837, 0.6557497240818239
1.1823142421779165, 6.050187858252379, 1.376469318762051
0.10082453224827793, 0.4588795471853232, 0.00712950270340916
1.0722753775422098, 5.350310211784089, 1.1128074042210068
1.512457478887981, 13.64259943497547, 2.346728156899399
1.518701480384456, 13.879256651721818, 2.3676794547412157
1.5345802735956318, 14.003779438166664, 2.421395469778293
0.3718561024430707, 1.9567603684986843, 0.11109792552404454
1.7615298532288868, 7.05758026070743, 3.257581460316227
1.534110209664876, 10.308770721620892, 2.4197963130702287
0.28476796765760004, 1.4888753134510573, 0.06272897272124241
1.116828970869885, 7.174890102000764, 1.215982152739348
0.6893625957299472, 4.157022208169373, 0.4241522998631609
0.8688628756071419, 5.467583228402566, 0.7031855890389922
0.5998808331876162, 3.3787500410851425, 0.3131800716474975
1.053370370078407, 7.807782920743997, 1.0704962839615753
0.22345188277850658, 1.1294879285939403, 0.037492377144541955
1.3482829921854511, 7.370334224944644, 1.8305357142389662
1.0069087341933853, 4.940240571858987, 0.9702180860289861
1.1942619133283252, 7.258897827380451, 1.4068872220201878
0.8482160980854747, 5.010316546269755, 0.6671955628438302
1.8875310090460955, 14.361844286942814, 3.7771287854632503
1.678848777987604, 17.713127777603177, 2.938124046608045
0.9243749971204298, 5.6346039280901286, 0.805029410357019
0.219530452010974, 1.0912402192969635, 0.03611589745552001
0.1782218372161259, 0.8765476518271998, 0.02329128929474472
1.7799928280709645, 18.11503517076137, 3.3312398355686845
1.0561976768042372, 6.39279252209047, 1.0767685007960994
1.1984229287029016, 9.65403126011702, 1.4175633673640715
1.6886654552047602, 16.41654241335096, 2.9751637468632675
1.3048470724216998, 10.596982429641269, 1.70513016979103
1.9400109360526205, 18.283004278875453, 4.005186349728539
1.0895056135240793, 8.627018467560477, 1.152131691851353
0.82394164132315, 4.901097198481677, 0.626186204951887
0.645398480609547, 3.914837921547437, 0.3673302469474953
0.4998371577322183, 2.577314570442819, 0.21058062757538923
0.5529197319137393, 3.11913639452605, 0.2622376738839492
0.1907199589036431, 0.9164099965969, 0.026852265582753936
1.2560622130815957, 9.31254030134752, 1.5698404162734292
0.5472947169308049, 2.6680665854769714, 0.25646771612408675
0.6225923532680135, 4.119206025010271, 0.3396073631243399
0.3391269598721997, 1.6938693092911428, 0.09114464551150248
0.6984561034667873, 3.978516660961396, 0.4364643864033091
1.043176327089507, 7.441029378505459, 1.048043498495248
1.152249734797848, 8.74005351373784, 1.3014808734504204
0.317277075484811, 1.5003447406042618, 0.07902309214700307
1.5702534102743781, 13.876618951230732, 2.544355697686187
1.7890539434868307, 11.295750266477453, 3.3676995991151615
1.0165711342980466, 6.531262693566633, 0.9906390289623941
0.9880232271648539, 6.580812901459297, 0.9309606718120251
0.36731561476699437, 1.9278456239633943, 0.10819968460269642
1.8438561311290846, 13.904943030376828, 3.592565932574508
0.6121085960810371, 3.6455738602850434, 0.32726245692121664
0.8357422156117666, 5.858744030382987, 0.6459463627651436
1.4303611936152132, 7.1075583864897425, 2.0802543536800577
1.1735231888491215, 10.674168600105954, 1.3543122583368867
1.2496674912327455, 7.963890233170927, 1.5525421981078782
0.18711247516295276, 0.9202611505836044, 0.025796321450496786
0.4397377076540955, 2.43329895344533, 0.15952886641656264
0.5515449074183085, 3.0211626789685617, 0.2608209027178548
1.2228866366508815, 10.886141779351115, 1.4811936523750948
1.5323167321258047, 8.156265943138168, 2.413699943323156
0.14016049317661844, 0.6758572784927779, 0.01410243044441911
1.6811238643608084, 11.140901646339856, 2.946686940403312
0.4253513016525865, 2.404993580638068, 0.1484573136682244
1.7114202177885967, 14.397200097434398, 3.0619419678213
0.2991126340737721, 1.5229422520446771, 0.06966465091206024
1.4772411680905602, 10.935281420413155, 2.2303735440782706
1.2571716361309055, 9.724176756836837, 1.5728517631264833
1.0168373329122387, 6.347922578992586, 0.9912048435010935
1.351963885246154, 11.122604552018252, 1.841377439220624
1.6274712272510443, 14.130276536783311, 2.7481764992567195
0.9723744651198452, 7.213047809575439, 0.8990882721761082
1.3322907094228604, 9.093247727107398, 1.7838211079499173
0.714048925615111, 4.2400167387089125, 0.45802459280984165
1.6096722529044256, 11.5928433559144, 2.683901785850439
0.35098723955408295, 1.9662451354213988, 0.0981244714686331
1.7439389560285659, 13.375871938712631, 3.188191169939492
0.47774531496592987, 2.718230022834086, 0.19090681365494644
0.2078983988545261, 1.0017960124439846, 0.032196768656976106
1.7972633652657701, 13.904893272698304, 3.4009087629685464
0.6477469379783387, 3.9402938743812213, 0.37025277376634896
0.8574560153543853, 5.724355950453566, 0.6831756881982327
1.9237178081757902, 16.657370591251066, 3.9336479812019647
0.7364396577844674, 4.137749285918464, 0.4899784426332213
0.8022111529153582, 6.013687408841744, 0.5906664304883411
0.3455260233402579, 1.7515936487925006, 0.0948753184972524
1.988137202478148, 11.755124563644156, 4.2203598194742185
0.4293177646246567, 2.466108065706869, 0.15146603182915605
1.2957083510324527, 8.003608861401432, 1.6793392909847717
1.2849852146312506, 9.10634696844214, 1.6493400543424481
0.7531187455984227, 5.930739832259694, 0.5145458330807504
0.31666873383628413, 1.5757462696286288, 0.07869916988377218
0.729415134056447, 2.8309427451672446, 0.47982728065636004
1.5222277932347599, 14.05953244130375, 2.379554490545076
0.7903016773586673, 4.571245252497693, 0.5716758621574882
0.19136123839563302, 0.9882704284310592, 0.027042372553677557
1.1029221688632744, 10.185028311118211, 1.1832554728988263
1.8783395078409297, 18.10631167459657, 3.737892285449039
0.4775025518757919, 2.674311892492569, 0.19069651728226816
0.0950728120310152, 0.431749228479151, 0.006316966067394612
0.6219047210665865, 3.339072323109339, 0.3387899729995975
1.2029677970191466, 9.798280103242769, 1.429273100685671
1.2497893816312162, 9.011661731661732, 1.552870977816545
0.7823477104225653, 5.051391239817369, 0.5591800111305125
